exercicio;codigo_unidade_gestora;codigo_unidade_orcamentaria;nome_unidade_orcamentaria;numero_empenho;data_empenho;codigo_elemento;nome_elemento_despesa;codigo_funcao;nome_funcao;codigo_sub_funcao;nome_sub_funcao;codigo_programa;nome_programa;codigo_acao;nome_acao;nome_credor;codigo_credor;historico;valor_contratado;valor_realizado;valor_pago;;;;;;;;;
2025;201157;02010;Secretaria de Gestao;'0001810;10/04/2025;30;Material de Consumo;4;Administração;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2002;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE GESTAO;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO A UM VEÍCULO NISSAN FRONTIER DE PLACA SLC-8C19, VEÍCULO LOCADO A DISPOSIÇÃO DO SECRETARIA DE GESTÃO, DESTE MUNICIPIO.;3174.31;3174.31;3174.31;;;;;;;;;
2025;201157;02010;Secretaria de Gestao;'0001811;10/04/2025;30;Material de Consumo;4;Administração;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2002;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE GESTAO;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UM VEÍCULO FIAT PALIO DE PLACA OGG-6585, PERTECENTE A SECRETARIA DE GESTÃO, DESTE MUNICIPIO.;4638.01;4638.01;4638.01;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001812;10/04/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO A UM CAMIHÃO COMPACTADOR PLACA UN-9I29, PERTECENTE A SECRETARIA DE OBRAS, DESTE MUNICIPIO.;6249.35;6249.35;6249.35;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001813;10/04/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO A ONIBUS PLACA SLD-4J42/PB, TRANSPORTE ESCOLAR, PERTENCENTE A SECRETARIA DE EDUCACAO, DESTE MUNICIPIO.;4645.04;4645.04;4645.04;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001814;10/04/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO A UM CAMIHÃO COMPACTADOR PLACA SKX-4C74, PERTECENTE A SECRETARIA DE OBRAS, DESTE MUNICIPIO.;14986.33;14986.33;14986.33;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001816;10/04/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO A ONIBUS PLACA RLW-8G72/PB, TRANSPORTE ESCOLAR, PERTENCENTE A SECRETARIA DE EDUCACAO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;4813.3;4813.3;4813.3;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0001817;10/04/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UM VEÍCULO FIAT STRADA DE PLACA KJW-8231, PERTECENTE A SECRETARIA DE OBRAS, DESTE MUNICIPIO.;1114.2;1114.2;1114.2;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001818;10/04/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2010;MANUTENCAO DAS ATIVIDADES DO ENSINO FUNDAMENTAL;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO AO VEICULO FIAT STRADA PLACA SKU-9F88/PB, PERTENCENTE A SECRETARIA DE EDUCACAO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;2313.35;2313.35;2313.35;;;;;;;;;
2025;201157;02080;Secretaria de Obras e Servicos Urbanos;'0001819;10/04/2025;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA) DESTINADO A UMA MOTO HONDA CG 125 FAN DE PLACA NPT-0772, PERTECENTE A SECRETARIA DE OBRAS, DESTE MUNICIPIO, NO MÊS DE MARÇO.;554.02;554.02;554.02;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001820;10/04/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10 E S-500) DESTINADO A UMA RETROESCAVADEIRA DE PLACA RET0001, PERTECENTE A SECRETARIA DE AGRICULTURA E MEIO AMBIENTE, DESTE MUNICIPIO, NO MÊS DE MARÇO.;2453.83;2453.83;2453.83;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001821;10/04/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO AO MICRO-ONIBUS PLACA OGF-5E40/PB, TRANSPORTE ESCOLAR, PERTENCENTE A SECRETARIA DE EDUCACAO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;1975.87;1975.87;1975.87;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001823;10/04/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO AO VEICULO ONIBUS PLACA QFO-5E66/PB, TRANSPORTE ESCOLAR, PERTENCENTE A SECRETARIA DE EDUCACAO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;1532.0;1532.0;1532.0;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001824;10/04/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-500) DESTINADO A UMA MOTONIVELADORA DE PLACA CAT0001, PERTECENTE A SECRETARIA DE AGRICULTURA E MEIO AMBIENTE, DESTE MUNICIPIO, NO MÊS DE MARÇO.;6693.69;6693.69;6693.69;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001825;10/04/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO AO VEICULO ONIBUS PLACA QFE-8F16/PB, TRANSPORTE ESCOLAR, PERTENCENTE A SECRETARIA DE EDUCACAO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;2611.11;2611.11;2611.11;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001826;10/04/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-500) DESTINADO A UMA PÁ CARREGADEIRA DE PLACA HTU0001, PERTECENTE A SECRETARIA DE AGRICULTURA E MEIO AMBIENTE, DESTE MUNICIPIO, NO MÊS DE MARÇO.;1628.94;1628.94;1628.94;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001827;10/04/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO AO VEICULO ONIBUS PLACA MOO-3B04/PB, TRANSPORTE ESCOLAR, PERTENCENTE A SECRETARIA DE EDUCACAO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;2318.74;2318.74;2318.74;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001828;10/04/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO AO VEICULO MICRO-ONIBUS PLACA MOK-9B12/PB, TRANSPORTE ESCOLAR, PERTENCENTE A SECRETARIA DE EDUCACAO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;2882.74;2882.74;2882.74;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001830;10/04/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO A UMA MOTO HONDA BROS DE PLACA NQI-0465, PERTECENTE A SECRETARIA DE AGRICULTURA E MEIO AMBIENTE, DESTE MUNICIPIO, NO MÊS DE MARÇO.;117.83;117.83;117.83;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001832;10/04/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO AO VEICULO MICRO-ONIBUS PLACA QFG-0I03/PB, TRANSPORTE ESCOLAR, PERTENCENTE A SECRETARIA DE EDUCACAO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;1833.4;1833.4;1833.4;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001833;10/04/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO A UM CAMINHÃO CAÇAMBA DE PLACA OGE-2417, PERTECENTE A SECRETARIA DE AGRICULTURA E MEIO AMBIENTE, DESTE MUNICIPIO, NO MÊS DE MARÇO.;3235.49;3235.49;3235.49;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001834;10/04/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO A UMA RETROESCAVADEIRA DE PLACA RET0002, PERTECENTE A SECRETARIA DE AGRICULTURA E MEIO AMBIENTE, DESTE MUNICIPIO, NO MÊS DE MARÇO.;1617.19;1617.19;1617.19;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001835;10/04/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO AO VEICULO ONIBUS PLACA OFA-8A29/PB, TRANSPORTE ESCOLAR, PERTENCENTE A SECRETARIA DE EDUCACAO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;1305.61;1305.61;1305.61;;;;;;;;;
2025;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0001836;10/04/2025;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-500) DESTINADO A UM  CAMINHÃO CAÇAMBA DE PLACA SDI-8J58, PERTECENTE A SECRETARIA DE AGRICULTURA E MEIO AMBIENTE, DESTE MUNICIPIO, NO MÊS DE MARÇO.;2190.13;2190.13;2190.13;;;;;;;;;
2025;201157;02050;Secretaria de Educacao;'0001837;10/04/2025;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO AO VEICULO ONIBUS PLACA QXF-0I85/PB, TRANSPORTE ESCOLAR, PERTENCENTE A SECRETARIA DE EDUCACAO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;3368.03;3368.03;3368.03;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001838;10/04/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO AO VEICULO MICRO-ONIBUS PLACA QSD-6309/PB, PERTENCENTE A SECRETARIA DE SAÚDE, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;3658.34;3658.34;3658.34;;;;;;;;;
2025;201157;02110;Fundo Municipal de Saude;'0001839;10/04/2025;30;Material de Consumo;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1002;SAUDE ACOLHEDORA, INTEGRAL, RESOLUTIVA E CIDADA ESSE E MEU LUGAR;2037;MANUTENCAO DO BLOCO DAS ACOES E SERVICOS PUBLICOS DE SAUDE-ATENCAO ESP;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO AO VEICULO AMBULÂNCIA PLACA RLQ-1D50/PB, A DISPOSIÇÃO DO PRONTO ATENDIMENTO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;1620.34;1620.34;1620.34;;;;;;;;;
2025;201157;02110;Fundo Municipal de Saude;'0001840;10/04/2025;30;Material de Consumo;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1002;SAUDE ACOLHEDORA, INTEGRAL, RESOLUTIVA E CIDADA ESSE E MEU LUGAR;2037;MANUTENCAO DO BLOCO DAS ACOES E SERVICOS PUBLICOS DE SAUDE-ATENCAO ESP;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO AO VEICULO  DE PLACA TOT 5D69 (SAMU NOVA ) REFERENTE AO MES DE MARÇO/2025;2064.68;2064.68;2064.68;;;;;;;;;
2025;201157;02110;Fundo Municipal de Saude;'0001841;10/04/2025;30;Material de Consumo;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1002;SAUDE ACOLHEDORA, INTEGRAL, RESOLUTIVA E CIDADA ESSE E MEU LUGAR;2037;MANUTENCAO DO BLOCO DAS ACOES E SERVICOS PUBLICOS DE SAUDE-ATENCAO ESP;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-10) DESTINADO A UMA AMBULÂNCIA PLACA QSF-2743/PB, A SERVIÇO DO PRONTO ATENDIMENTO, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;230.03;230.03;230.03;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001842;10/04/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S-500) DESTINADO AO VEICULO ODONTOMOVEL PLACA MOU-0917/PB, PERTENCENTE A SECRETARIA DE SAÚDE, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;125.0;125.0;125.0;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001843;10/04/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (GASOLINA COMUM) DESTINADO AO VEICULO CHEVROLET CLASSIC PLACA QFT-1488/PB, PERTENCENTE A SECRETARIA DE SAÚDE, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;1740.87;1740.87;1740.87;;;;;;;;;
2025;201157;02110;Fundo Municipal de Saude;'0001844;10/04/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;1002;SAUDE ACOLHEDORA, INTEGRAL, RESOLUTIVA E CIDADA ESSE E MEU LUGAR;2035;MANUTENCAO DO BLOCO DAS ACOES E SERVICOS PUBLICOS DE SAUDE- ATENCAO PR;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESEL S10) DESTINADO AO VEICULO FIAT TORO PLACA RLW-6A83/PB, PERTENCENTE A SECRETARIA DE SAÚDE, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;1424.95;1424.95;1424.95;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001845;10/04/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE COMBUSTIVEL (DIESELS-10) DESTINADO AO VEICULO L200 PLACA QFN-9894/PB, PERTENCENTE A SECRETARIA DE SAÚDE, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;1801.09;1801.09;1801.09;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001846;10/04/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE GASOLINA COMUM DESTINADO AO VEICULO FORD FIESTA PLACA OFC -4418 PERTENCENTE A SECRETARIA DE SAÚDE, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;123.8;123.8;123.8;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001847;10/04/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE GASOLINA COMUM DESTINADO AO VEICULO GOL PLACA RLX -4A36, VEICULO LOCADO, A DISPOSIÇÃO DA SECRETARIA DE SAÚDE, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;2513.76;2513.76;2513.76;;;;;;;;;
2025;201157;02110;Fundo Municipal de Saude;'0001848;10/04/2025;30;Material de Consumo;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1002;SAUDE ACOLHEDORA, INTEGRAL, RESOLUTIVA E CIDADA ESSE E MEU LUGAR;2037;MANUTENCAO DO BLOCO DAS ACOES E SERVICOS PUBLICOS DE SAUDE-ATENCAO ESP;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE (GASOLINA COMUM) DESTINADO AO VEICULO AMBULANCIA PLACA QSC-0594/PB, A DISPOSICAO DO PRONTO ATENDIMENTO, PERTENCENTE A SEC. DE SAÚDE, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;247.6;247.6;247.6;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001849;10/04/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE (GASOLINA COMUM) DESTINADO AO VEICULO FIAT UNO OXO -3828 , , PERTENCENTE A SEC. DE SAÚDE, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;660.66;660.66;660.66;;;;;;;;;
2025;201157;02040;Secretaria de Saude;'0001850;10/04/2025;30;Material de Consumo;10;Saúde;301;Atenção Básica;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2009;MANUTENCAO DAS ATIVIDADES DA  SECRETARIA DE SAUDE;CICERA DO SOCORRO DOS SANTOS BALBINO;'07590039000155;VALOR QUE ORA SE EMPENHA PARA ATENDER DESPESA COM O CONSUMO DE GASOLINA COMUM DESTINADO AO VEICULO GOL PLACA RLX -4A46, VEICULO LOCADO, A DISPOSIÇÃO DA SECRETARIA DE SAÚDE, DESTE MUNICIPIO, NO MES DE MARÇO/2025.;3007.75;3007.75;3007.75;;;;;;;;;
