exercicio;codigo_unidade_gestora;codigo_unidade_orcamentaria;nome_unidade_orcamentaria;numero_empenho;data_empenho;codigo_elemento;nome_elemento_despesa;codigo_funcao;nome_funcao;codigo_sub_funcao;nome_sub_funcao;codigo_programa;nome_programa;codigo_acao;nome_acao;nome_credor;codigo_credor;historico;valor_contratado;valor_realizado;valor_pago
2024;201157;02080;Secretaria de Obras e Servicos Urbanos;'0007947;05/12/2024;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO A SAVEIRO DE PLACA QSI3E62 LOCADA A DISPOSICAO DA SECRETARIA DE OBRAS DESTE MUNICIPIO REFERENTE AO MES DE NOVEMBRO DE 2024;1045.82;1045.82;1045.82
2024;201157;02080;Secretaria de Obras e Servicos Urbanos;'0007948;05/12/2024;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO A MOTOSERRA MOTSER01 PERTENCENTE A SECRETARIA DE OBRAS E SERVICOS URBANOS DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;367.2;367.2;367.2
2024;201157;02060;Secretaria de Transito;'0007949;05/12/2024;30;Material de Consumo;26;Transporte;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2024;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE TRANSITO;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO AO PALIO DE PLACA QFE8506 PERTENCENTE A SECRETARIA DE TRANSITO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;683.15;683.15;683.15
2024;201157;02010;Secretaria de Gestao;'0007950;05/12/2024;30;Material de Consumo;4;Administração;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2002;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE GESTAO;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO AO VEICULO PALIO DE PLACA OGG6585PB PERTENCENTE A SECRETARIA DE GESTAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;1087.09;1087.09;1087.09
2024;201157;02070;Secretaria de Desenvolvimento Social;'0007951;05/12/2024;30;Material de Consumo;8;Assistêncial Social;122;Administração Geral;1003;DESENVOLVIMENTO SOCIAL, POR MAIS CIDADANIA E DIREITOS ESSE E MEU LUGAR;2025;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE DESENVOLVIMENTO SOCIAL;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO AO VEICULO AIR CROSS DE PLACA QSF5809PB PERTENCENTE AO CONSELHO DO IDOSO  DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;1494.44;1494.44;1494.44
2024;201157;02050;Secretaria de Educacao;'0008009;06/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO VEICULO ONIBUS M BENZ DE PLACA QFE8F16 PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;4510.74;4510.74;4510.74
2024;201157;02050;Secretaria de Educacao;'0008010;06/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO VEICULO ONIBUS PLACA OFE2E14 PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;3160.78;3160.78;3160.78
2024;201157;02050;Secretaria de Educacao;'0008011;06/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO VEICULO MICRO ONIBUS VW INDUSCAR DE PLACA MOK6I12PB PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;1305.79;1305.79;1305.79
2024;201157;02050;Secretaria de Educacao;'0008012;06/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO ONIBUS MBENZ 1519 DE PLACA QFO5E66PB PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;3012.15;3012.15;3012.15
2024;201157;02050;Secretaria de Educacao;'0008013;06/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO MICRO ONIBUS VOLARE DE PLACA OGF5E40PB PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;1928.15;1928.15;1928.15
2024;201157;02050;Secretaria de Educacao;'0008014;06/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO VEICULO ONIBUS VW 15190 DE PLACA OFA8A29PB PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;1436.2;1436.2;1436.2
2024;201157;02050;Secretaria de Educacao;'0008015;06/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO VEICULO ONIBUS M BENZ 1519 DE PLACA QFX0I85PB PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;2664.7;2664.7;2664.7
2024;201157;02050;Secretaria de Educacao;'0008016;06/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO VEICULO ONIBUS  DE PLACA RLW8G72PB PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;712.24;712.24;712.24
2024;201157;02050;Secretaria de Educacao;'0008017;06/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO VEICULO ONIBUS VOLARE DE PLACA MOK9B12PB PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;2402.04;2402.04;2402.04
2024;201157;02050;Secretaria de Educacao;'0008019;06/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO MICRO ONIBUS VOLARE DE PLACA QFG0I03 PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;1559.97;1559.97;1559.97
2024;201157;02070;Secretaria de Desenvolvimento Social;'0008020;06/12/2024;30;Material de Consumo;8;Assistêncial Social;122;Administração Geral;1003;DESENVOLVIMENTO SOCIAL, POR MAIS CIDADANIA E DIREITOS ESSE E MEU LUGAR;2025;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE DESENVOLVIMENTO SOCIAL;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO SPRINT CAMINHAO DE PLACA RLX0D19 PERTENCENTE A SECRETARIA DE DESENVOLVIMENTO SOCIAL DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;1160.55;1160.55;1160.55
2024;201157;02080;Secretaria de Obras e Servicos Urbanos;'0008026;06/12/2024;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL BS500 DESTINADO A CAMIONETA F1000 DE PLACA KFJ2368 LOCADA A DISPOSICAO DA SECRETARIA DE OBRAS E SERVICOS URBANOS DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;706.8;706.8;706.8
2024;201157;02080;Secretaria de Obras e Servicos Urbanos;'0008028;06/12/2024;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO VEICULO CAMINHAO DE PLACA KJI1960 LOCADO A DISPOSICAO DA SECRETARIA DE OBRAS E SERVICOS PARA LIMPEZA PUBLICA DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;1289.02;1289.02;1289.02
2024;201157;02080;Secretaria de Obras e Servicos Urbanos;'0008031;06/12/2024;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO CAMINHAO IVECO DE PLACA RUN9I29 PERTENCENTE A SECRETARIA DE OBRAS E SERVICOS URBANOS DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;6305.8;6305.8;6305.8
2024;201157;02080;Secretaria de Obras e Servicos Urbanos;'0008035;06/12/2024;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO CAMINHAO IVECO DE PLACA RLX7I97 PERTENCENTE A SECRETARIA DE OBRAS E SERVICOS URBANOS DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;1346.89;1346.89;1346.89
2024;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0008038;06/12/2024;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO A CACAMBA IVECO DE PLACA SDI8J58 PERTENCENTE A SECRETARIA DE AGRICULTURA E MEIO AMBIENTE DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;1634.3;1634.3;1634.3
2024;201157;02080;Secretaria de Obras e Servicos Urbanos;'0008040;06/12/2024;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO CAMINHAO COMPACTADOR DE PLACA SKX4C74 PERTENCENTE A SECRETARIA DE OBRAS E SERVICOS URBANOS DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;9862.09;9862.09;9862.09
2024;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0008043;06/12/2024;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO A CACAMBA DE PLACA OGE2417 PERTENCENTE A SECRETARIA DE AGRICULTURA E MEIO AMBIENTE DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;3947.36;3947.36;3947.36
2024;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0008044;06/12/2024;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO A RETROESCAVADEIRA XCMG DE PLACA RET0002 PERTENCENTE A SECRETARIA DE AGRICULTURA E MEIO AMBIENTE DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;3209.72;3209.72;3209.72
2024;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0008047;06/12/2024;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL BS500 DESTINADO A RETROESCAVADEIRA DE PLACA RET0001 PERTENCENTE A SECRETARIA DE AGRICULTURA DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;493.99;493.99;493.99
2024;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0008049;06/12/2024;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL DESTINADO A PA CARREGADEIRA DE PLACA HYU0001 PERTENCENTE A SECRETARIA DE AGRICULTURA E MEIO AMBIENTE DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;3027.12;3027.12;3027.12
2024;201157;02050;Secretaria de Educacao;'0008087;06/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2014;MANUTENCAO DAS ATIVIDADES DO TRANSPORTE ESCOLAR;HILTON PINHEIRO DANTAS;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO MICRO ONIBUS VOLARE DE PLACA OGC5E89PB PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE NOVEMBRO DE 2024;2183.71;2183.71;2183.71
2024;201157;02090;Secretaria de Agricultura e Meio Ambiente;'0008905;27/12/2024;30;Material de Consumo;20;Agricultura;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2029;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE AGRICULTURA E MEIO AMBIENTE;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL BS500 DESTINADO A RETROESCAVADEIRA DE PLACA RET0001 PERTENCENTE A SECRETARIA DE AGRICULTURA DESTE MUNICIPIO RELATIVO AO MES DE DEZEMBRO DE 2024;1424.81;1424.81;1424.81
2024;201157;02060;Secretaria de Transito;'0008906;27/12/2024;30;Material de Consumo;26;Transporte;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2024;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE TRANSITO;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO AO PALIO DE PLACA QFE8506 PERTENCENTE A SECRETARIA DE TRANSITO DESTE MUNICIPIO RELATIVO AO MES DE DEZEMBRO DE 2024;798.31;798.31;798.31
2024;201157;02050;Secretaria de Educacao;'0008908;27/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2010;MANUTENCAO DAS ATIVIDADES DO ENSINO FUNDAMENTAL;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE LUBRIFICANTE E FILTRO DE OLEO DESTINADOS A STRADA DE PLACA SKV9F88 PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO;118.6;118.6;118.6
2024;201157;02070;Secretaria de Desenvolvimento Social;'0008909;27/12/2024;30;Material de Consumo;8;Assistêncial Social;122;Administração Geral;1003;DESENVOLVIMENTO SOCIAL, POR MAIS CIDADANIA E DIREITOS ESSE E MEU LUGAR;2025;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE DESENVOLVIMENTO SOCIAL;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO SPRINT CAMINHAO DE PLACA RLX0D19 PERTENCENTE A SECRETARIA DE DESENVOLVIMENTO SOCIAL DESTE MUNICIPIO RELATIVO AO MES DE DEZEMBRO DE 2024;361.09;361.09;361.09
2024;201157;02080;Secretaria de Obras e Servicos Urbanos;'0008910;27/12/2024;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO CAMINHAO COMPACTADOR DE PLACA SKX4C74 PERTENCENTE A SECRETARIA DE OBRAS E SERVICOS URBANOS DESTE MUNICIPIO RELATIVO AO MES DE DEZEMBRO DE 2024;11813.9;11813.9;11813.9
2024;201157;02070;Secretaria de Desenvolvimento Social;'0008911;27/12/2024;30;Material de Consumo;8;Assistêncial Social;122;Administração Geral;1003;DESENVOLVIMENTO SOCIAL, POR MAIS CIDADANIA E DIREITOS ESSE E MEU LUGAR;2025;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE DESENVOLVIMENTO SOCIAL;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO AO VEICULO AIR CROSS DE PLACA QSF5809PB PERTENCENTE AO CONSELHO DO IDOSO  DESTE MUNICIPIO RELATIVO AO MES DE DEZEMBRO DE 2024;739.52;739.52;739.52
2024;201157;02060;Secretaria de Transito;'0008914;27/12/2024;30;Material de Consumo;26;Transporte;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2024;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE TRANSITO;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO A MOTO XR190 DE PLACA SKX7A83 PERTENCENTE A SECRETARIA DE TRANSITO DESTE MUNICIPIO RELATIVO AO MES DE DEZEMBRO DE 2024;56.29;56.29;56.29
2024;201157;02080;Secretaria de Obras e Servicos Urbanos;'0008915;27/12/2024;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL OLEO DIESEL S10 DESTINADO AO CAMINHAO IVECO DE PLACA RUN9I29 PERTENCENTE A SECRETARIA DE OBRAS E SERVICOS URBANOS DESTE MUNICIPIO RELATIVO AO MES DE DEZEMBRO DE 2024;4498.34;4498.34;4498.34
2024;201157;02060;Secretaria de Transito;'0008916;27/12/2024;30;Material de Consumo;26;Transporte;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2024;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE TRANSITO;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO A MOTO XR190 DE PLACA SKX7B03 PERTENCENTE A SECRETARIA DE TRANSITO DESTE MUNICIPIO RELATIVO AO MES DE DEZEMBRO DE 2024;50.15;50.15;50.15
2024;201157;02080;Secretaria de Obras e Servicos Urbanos;'0008918;27/12/2024;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO A MOTO CG125  DE PLACA NPT0772 PERTENCENTE A SECRETARIA DE OBRAS DESTE MUNICIPIO RELATIVO AO MES DE DEZEMBRO DE 2024;74.13;74.13;74.13
2024;201157;02080;Secretaria de Obras e Servicos Urbanos;'0008920;27/12/2024;30;Material de Consumo;15;Urbanismo;122;Administração Geral;2002;ADMINISTRANDO COM O CUIDADO DO POVO ESSE E MEU LUGAR;2028;MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE OBRAS E SERVICOS URBANOS;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO A SAVEIRO DE PLACA QSI3E62 LOCADA A DISPOSICAO DA SECRETARIA DE OBRAS DESTE MUNICIPIO REFERENTE AO MES DE DEZEMBRO DE 2024;448.16;448.16;448.16
2024;201157;02050;Secretaria de Educacao;'0008922;27/12/2024;30;Material de Consumo;12;Educação;361;Ensino Fundamental;1001;EDUCACAO CIDADA, INTEGRAL E PROFISSIONAL ESSE E MEU LUGAR;2010;MANUTENCAO DAS ATIVIDADES DO ENSINO FUNDAMENTAL;HILTON PINHEIRO DANTAS & CIA LTDA;'09261355000109;VALOR QUE SE EMPENHA REFERENTE A COMPRA DE COMBUSTIVEL GASOLINA COMUM DESTINADO AO VEICULO STRADA DE PLACA SKV9F88 PERTENCENTE A SECRETARIA DE EDUCACAO DESTE MUNICIPIO RELATIVO AO MES DE DEZEMBRO DE 2024;1043.72;1043.72;1043.72
